strain stressXX stressYY stressZZ
0.1509999999 7.985544584 0.05926719779 0.03399617395
0.1519999999 7.821422055 -0.04750219318 -0.06960747504
0.1529999999 7.818632053 0.02395824176 0.0436037355
0.1539999999 7.476392985 -0.0339550193 0.01059170103
0.1549999999 6.951236031 -0.01010965151 0.02565948843
0.1559999999 6.333862486 0.04753029852 -0.05668774823
0.1569999999 5.770914394 -0.04071219764 0.02976210454
0.1579999999 5.110983838 -0.01163188531 0.1304792568
0.1589999999 4.298733788 -0.02674799614 -0.06878247788
0.1599999999 3.773078805 0.01421667672 0.07694752591
0.1609999999 3.207581792 -0.08237383859 0.0232159942
0.1619999999 2.816928671 0.0422412666 0.0167996206
0.1629999999 2.579789808 0.03069554623 -0.06144689919
0.1639999999 2.534721968 0.06179108159 -0.1291560803
0.1649999999 2.518052362 0.0199668681 -0.008231075998
0.1659999999 2.361701801 0.03953447537 0.09100345896
0.1669999999 2.160251214 -0.05760597506 -0.001530585426
0.1679999999 2.029551098 0.05779781113 0.04049504268
0.1689999999 1.712244076 0.04116548353 -0.01443631673
0.1699999999 1.452731034 0.003530289816 -0.07005632787
0.1709999999 1.28260304 -0.02461383211 -0.001928846827
0.1719999999 1.231028077 -0.01298877217 0.06520188862
0.1729999999 1.123853174 0.002158449946 -0.01729841103
0.1739999999 1.027063459 -0.05140560983 -0.003067853499
0.1749999999 1.03125093 0.02596974767 0.006814690605
0.1759999999 1.04162351 -0.001548405866 -0.05962438781
0.1769999999 1.176506414 -0.04075115604 0.1166163216
0.1779999999 1.201434953 0.005503390543 -0.004329285984
0.1789999999 1.290356173 0.05801699347 -0.07870803022
0.1799999999 1.298781241 -0.02300632237 0.08356976151
0.1809999999 1.193163164 -0.08976722525 -0.009689103309
0.1819999999 1.369341244 0.0950323752 0.06008501344
0.1829999999 1.382137325 0.008372279741 -0.09314826965
0.1839999999 1.388249939 0.07070789952 -0.0436568572
0.1849999999 1.40001072 -0.05376437481 -0.03366635091
0.1859999999 1.516292546 0.09089098633 0.03479270273
0.1869999999 1.452119984 -0.02183646012 0.03628278163
0.1879999999 1.571292409 -0.0514911602 -0.02473778604
0.1889999999 1.754272162 0.1433356834 0.06400557576
0.1899999999 1.62542238 -0.1000929028 -0.141585708
0.1909999999 1.709991097 0.03656270408 0.04893460819
0.1919999999 1.673063123 -0.04293044018 0.01660985135
0.1929999999 1.747685632 -0.001221560005 0.007169942594
0.1939999999 1.777231507 0.06353485337 0.02948738687
0.1949999999 1.788933746 -0.0105899403 -0.1203639337
0.1959999999 1.927565776 0.09692544283 0.07670896523
0.1969999999 1.809754608 -0.07331768213 0.01052590716
0.1979999999 1.931948592 -0.1026673435 -0.01008369873
0.1989999999 1.952085671 0.02473104002 0.1016624941
0.1999999999 1.945609542 -0.05933066511 -0.1326828094
